descriptions,height,images,links,texts,titles,types,url,width
"american,man,shirt,next,top,prime,orders,exercise,lundin,cody,theme,on,print,free,fitness,photo,fashion,hero,returns,sport,day,running,days,eligible,color,tight,delivery,longsleeve,movie",9200.05,83,373,504,"american,man,shirt,top,clothing,exercise,lundin,cody,theme,print,photo,fitness,uk,hero,sport,co,running,color,tight,longsleeve,movie",,https://www.amazon.co.uk/dp/B075YRZ581/ref=sspa_dk_detail_5?psc=1,1903
"john,shop,wide,in,leather,orders,at,on,free,king,of,single,over,headboards,from,range,fabric,choose,double,lewis,size,delivery,for",11944.5,79,801,1012,"single,john,headboards,double,lewis,kingsize,at,buy,and",,https://www.johnlewis.com/browse/furniture-lights/bedroom/headboards/_/N-6ur4#,1903
"lights,orders,john,partners,headboards,over,furniture,lewis,shop,from,at,delivery,for,on,range,our,free",2742.83,26,704,853,"partners,john,headboards,lewis,silentnight",,https://www.johnlewis.com/browse/furniture-lights/bedroom/headboards/silentnight/_/N-6ur4Z1z13uzc,1903
"grey,john,headboard,our,stone,theale,orders,partners,at,on,free,over,headboards,from,range,canvas,double,lewis,delivery,small,buy,upholstered",4732.68,43,710,844,"theale,grey,partners,john,headboard,double,lewis,at,small,upholstered,canvas,stone",product,https://www.johnlewis.com/john-lewis-partners-theale-upholstered-headboard-small-double/p3895370,1903
"john,headboard,full,our,orders,partners,collection,at,on,free,king,over,headboards,tatton,from,depth,range,canvas,natural,pebble,size,lewis,delivery,buy",4664.23,36,710,840,"natural,pebble,partners,john,headboard,full,lewis,collection,tatton,size,at,depth,canvas,king",product,https://www.johnlewis.com/john-lewis-partners-natural-collection-tatton-full-depth-headboard-canvas-pebble-king-size/p2021446,1903
"john,headboard,our,orders,partners,at,on,free,over,headboards,cobalt,from,range,medusa,double,lewis,delivery,buy,vispring",4711.68,39,709,837,"john,headboard,partners,medusa,double,lewis,cobalt,at,vispring",product,https://www.johnlewis.com/vispring-medusa-headboard-double/cobalt/p1731243,1903
"john,headboard,our,the,orders,partners,collection,at,on,ultimate,free,king,super,over,headboards,from,range,canvas,pebble,size,lewis,delivery,buy,richmond",4789.58,42,714,835,"pebble,partners,john,headboard,super,king,lewis,collection,size,at,ultimate,canvas,the,richmond",product,https://www.johnlewis.com/john-lewis-partners-the-ultimate-collection-richmond-headboard-pebble-canvas-super-king-size/p1915111,1903
"john,headboard,full,our,herringbone,orders,partners,at,grace,on,fawn,free,single,over,headboards,from,depth,range,hypnos,lewis,delivery,buy",4649.68,39,738,842,"single,hypnos,john,headboard,partners,full,lewis,at,depth,grace,herringbone,fawn",product,https://www.johnlewis.com/hypnos-grace-full-depth-headboard-single/herringbone-fawn/p2857410,1903
"orders,baby,john,partners,over,lewis,christening,gifts,shop,from,child,for,at,delivery,on,range,our,free",2601.83,25,714,858,"partners,john,lewis,christening,gifts",,https://www.johnlewis.com/browse/baby-child/christening/christening-gifts/english-trousseau/_/N-5phoZ1yzyr2k,1903
"babies,john,silver,holder,our,orders,partners,at,on,free,over,certificate,birth,from,gifts,range,lewis,delivery,for,buy",3129.52,31,759,804,"partners,certificate,john,lewis,birth,at,silver,holder",product,https://www.johnlewis.com/john-lewis-partners-birth-certificate-holder-silver/p231603164,1903
"john,silver,plated,our,orders,baby,partners,at,on,books,free,photo,over,noah,from,range,ark,frames,lewis,delivery,buy,frame",4374.58,39,759,842,"partners,john,lewis,noah,at,silver,plated,frame,ark,photo",product,https://www.johnlewis.com/john-lewis-partners-silver-plated-noah's-ark-photo-frame/p1559309,1903
"shirts,orders,john,partners,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",11982.5,75,908,1243,"shirts,clear,john,partners,lewis,to,reduced,men",,https://www.johnlewis.com/browse/men/mens-shirts/reduced-to-clear/_/N-eafZ1yzwd58,1903
"shirts,orders,john,partners,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",3565.17,36,783,993,"shirts,john,partners,lewis,men,joules",,https://www.johnlewis.com/browse/men/mens-shirts/joules/_/N-eafZ1z13uys,1903
"shirts,orders,john,partners,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",8921.17,79,868,1122,"shirts,john,reiss,partners,lewis,men",,https://www.johnlewis.com/browse/men/mens-shirts/reiss/_/N-eafZ1z13vmd,1903
"shirts,orders,john,partners,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",11414.5,69,899,1187,"shirts,partners,john,lewis,men",,https://www.johnlewis.com/browse/men/mens-shirts/size=m/_/N-eafZ1z140g9,1903
"fit,john,shirt,our,shirts,orders,partners,slim,twill,at,iron,on,free,non,over,from,range,men,lewis,delivery,buy,white",4616.4,51,779,863,"non,fit,partners,john,lewis,slim,twill,at,iron,shirt,white",product,https://www.johnlewis.com/john-lewis-partners-non-iron-twill-slim-fit-shirt/p3128029,1903
"fit,john,shirt,our,shirts,orders,partners,slim,twill,at,iron,on,free,non,over,from,range,men,blue,double,lewis,delivery,cuff,buy",4412.4,51,776,853,"non,fit,partners,john,double,lewis,slim,twill,at,iron,cuff,shirt,blue",product,https://www.johnlewis.com/john-lewis-partners-non-iron-twill-double-cuff-slim-fit-shirt/blue/p3120604,1903
"hype,clothes,today,department,accessories,shop,to,door,your,jumpers,the,bedding,kids,at,you,cardigans,of,from,range,and,find,online,for,ll,delivered,products,widest",2422.55,12,645,173,"hype,cardigans,jumpers,kids",,https://www.debenhams.com/kids/jumpers-cardigans/hype,1903
"hype,clothes,today,department,accessories,shop,to,door,your,clarks,the,bedding,kids,at,you,of,from,range,and,find,online,for,ll,delivered,products,widest",10912.2,15,769,374,"clarks,kids",,https://www.debenhams.com/kids/clarks:hype,1903
"hype,clothes,today,department,accessories,shop,to,door,your,the,bedding,kids,at,you,of,from,range,and,black,find,online,for,ll,delivered,products,widest",5209.92,18,697,247,"hype,kids,black",,https://www.debenhams.com/kids/hype/black,1903
"hype,casual,crew,across,soft,layering,with,blend,the,this,it,perfect,laidback,neckline,print,great,sweatshirt,trainers,is,logo,from,and,piece,jeans,made,days,cotton,classic,features,chest,look,for,bold",3217.3,8,610,112,"hype,logo,boys,print,blue,sweatshirt",,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_256020419748_-1,1903
"offers,orders,john,partners,over,lewis,shop,from,at,clearance,for,delivery,on,our,range,electrical,free",4615.33,66,870,1174,"offers,magimix,john,partners,lewis,google,electrical",,https://www.johnlewis.com/browse/clearance/electrical-offers/google/magimix/_/N-5n2eZ1z13r1zZ1z1419e,1903
"offers,orders,john,partners,over,lewis,shop,from,at,clearance,for,delivery,on,our,range,electrical,free",9197.17,49,868,1188,"offers,sony,john,partners,lewis,google,electrical",,https://www.johnlewis.com/browse/clearance/electrical-offers/google/sony/_/N-5n2eZ1z13r1zZ1z140ar,1903
"null,jackets,bomber",1611.03,4,900,137,"kids,jackets,bomber,girls",,https://www.marksandspencer.com/l/offers/sale/kids/girls-bomber-jackets-n-cg037ZfbobjpZtvZtyZuaZ3f2r,1903
"briefs,null",1611.03,4,903,150,"briefs,kids,girls",,https://www.marksandspencer.com/l/offers/sale/kids/girls-briefs-n-cg037Z1z13y59ZtvZtyZuaZ3f2r,1903
"heeled,null",1593.38,4,901,136,"heeled,kids,girls",,https://www.marksandspencer.com/l/offers/sale/kids/girls-heeled-n-cg037Z7h8y09ZtvZtyZuaZ3f2r,1903
"marks,cotton,spencer,years,pack,pure,pyjamas,from,buy,range,short,and,the",3398.2,1,815,206,"cotton,years,pyjamas,pack,pure,short",website,https://www.marksandspencer.com/3-pack-pure-cotton-short-pyjamas-1-7-years-/p/p60218935?image=SD_04_T86_4603S_GV_X_EC_90&color=MULTI/BRIGHTS&prevPage=plp,1903
"options,return,shop,klein,cs,icon,with,this,at,haves,season,ts,must,logo,multiple,and,calvin,apply,legging,delivery",1006,22,496,93,"logo,klein,icon,calvin,legging",product,https://www.asos.com/calvin-klein/calvin-klein-icon-logo-legging/prd/6815604?clr=pale-grey-heather&colourWayId=15455131&SearchQuery=&cid=15210,1903
"gb,en",2427.05,8,1014,71,"it,free,from,and,same,delivered,day,get",,https://www.currys.co.uk/gbuk/delivery-1021-theme.html?ntid=B~d~Finance%20&%20savings,1903
"today,wide,our,top,the,offers,collection,at,great,deals,of,proves,discover,browse,latest,hats,from,style,that,starts,range,men,online,for",2409.88,34,866,192,"grey,accessories,all,hats",,https://www.marksandspencer.com/l/men/all-accessories/grey-hats-n-1z13ze5Zc3tg1ZtvZtyZuaZ32q6,1903
"options,shop,including,shirt,cs,in,now,block,with,next,at,unlimited,free,ts,order,colour,payment,multiple,and,day,apply,vans,delivery,white",1006,17,478,76,"white,vans,colour,shirt,in,block",product,https://www.asos.com/vans/vans-colour-block-t-shirt-in-white/prd/11723537?clr=white&colourWayId=16349766&SearchQuery=&cid=10138,1903
"elegant,resting,exclusive,living,your,in,macdonald,our,artificial,with,julien,peonies,they,an,cube,any,glass,vase,space,from,range,decor,these,will,by,refresh,elevate,interior,star",4148.23,15,658,167,"by,peonies,artificial,cube,star,macdonald,with,julien,glass,vase",,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_304048925894_-1,1903
"table,comes,naturally,placing,abigail,be,within,to,exclusive,echeveria,home,your,in,our,the,concreate,this,finishing,or,perfect,touch,on,any,side,structured,from,edition,range,pot,will,plant,ahern,room,for,dresser",4148.23,15,657,168,"plant,ahern,abigail,echeveria,edition,in,pot,artificial,concrete",,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_304044932694_-1,1903
"reviews,authentic,our,unbiased,product,straight,com,users,rating,at,consumer,helpful,customer,read,wrangler,from,and,men,honest,find,jeans,ratings,for,review",4473.12,19,256,345,"straight,jeans,customer,uk,reviews,wrangler,authentic,men,co",,https://www.amazon.co.uk/Wrangler-Mens-Authentic-Straight-Jeans/product-reviews/B07G5LRH77/ref=cm_cr_dp_d_lh_0?ie=UTF8&filterByKeyword=good+quality&pageNumber=1&reviewerType=all_reviews#reviews-filter-bar,1903
,1076.82,1,91,146,profile,,https://www.amazon.co.uk/gp/profile/amzn1.account.AFBV3NUG6UPBBE3FT4VHDQKO77HQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8,1903
,1521.15,3,122,169,"good,look,they,genuine,and,value",,https://www.amazon.co.uk/gp/customer-reviews/R3OWCDP1I51XMT/ref=cm_cr_dp_d_rvw_btm?ie=UTF8&ASIN=B07G5LRH77#wasThisHelpful,1903
,1076.82,1,91,146,profile,,https://www.amazon.co.uk/gp/profile/amzn1.account.AHXJ75LSXDDRLZG47PFJOMMFUIUQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8,1903
,1521.15,3,122,170,"quality,poor",,https://www.amazon.co.uk/gp/customer-reviews/RS2U80AX4OF0P/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07G5LRH77,1903
"jeans,overdye,prime,orders,days,men,eligible,fashion,texas,wrangler,returns,delivery,on,tonal,day,next,free,black",10487.7,91,394,643,"clothing,jeans,overdye,texas,uk,wrangler,tonal,men,black,co",,https://www.amazon.co.uk/dp/B000Y3Z77E/ref=sspa_dk_detail_2?psc=1&pd_rd_i=B000Y3Z77E&pd_rd_w=Ltic1&pf_rd_p=42743099-3c6a-4370-bd5b-c49af87959ea&pd_rd_wg=qorht&pf_rd_r=1GN17000YW2MA8TG411M&pd_rd_r=8819094c-a1b7-11e9-ac76-613fa6a17ff6#customerReviews,1903
"crew,walking,yuedge,next,sports,prime,orders,cushion,on,free,fitness,hiking,fashion,training,pairs,returns,day,days,cotton,eligible,delivery,socks,workout,athletic",10516.5,74,345,517,"clothing,crew,cotton,hiking,uk,training,pairs,cushion,socks,athletic,walking,co,workout,yuedge,fitness,sports",,https://www.amazon.co.uk/dp/B07MNYP7YV/ref=sspa_dk_detail_0?psc=1,1903
"crew,shop,sports,orders,on,free,uk,pairs,returns,and,all,running,mens,cotton,eligible,estwell,delivery,socks,athletic,nonslip",8096.93,58,375,485,"running,crew,nonslip,mens,cotton,uk,estwell,pairs,socks,co,outdoors,athletic,sports",,https://www.amazon.co.uk/dp/B06XB6SRK5/ref=sspa_dk_detail_5?psc=1&smid=A2JGBDD60OKC2J,1903
,611.717,0,12,11,"sign,in",,https://www.amazon.co.uk/ap/signin?openid.return_to=https%3A%2F%2Fwww.amazon.co.uk%2Fdp%2FB072KSFYYG%2Fref%3Dcm_cr_dp_d_vote_lft%3Fie%3DUTF8%26voteInstanceId%3DR3EU5Y5BH80890%26voteValue%3D1%26csrfT%3DgjWTKLFzhXd9AZ5zcVwS56uWeTT9c3RxyXMtvYsAAAABAAAAAF0jmwNyYXcAAAAA%252B4kUEk%252F7iMGR3xPcX6iU%23R3EU5Y5BH80890&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=gbflex&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,1920
,207.6,0,1,3,"inappropriate,uk,as,content,report,co",,https://www.amazon.co.uk/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_dp_d_rvw_hlp&csrfT=gjWTKLFzhXd9AZ5zcVwS56uWeTT9c3RxyXMtvYsAAAABAAAAAF0jmwNyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R3EU5Y5BH80890&sessionId=259-3956818-6697345,1920
,207.6,0,1,3,"inappropriate,uk,as,content,report,co",,https://www.amazon.co.uk/hz/reviews-render/report-abuse?ie=UTF8&voteDomain=Reviews&ref=cm_cr_dp_d_rvw_hlp&csrfT=giprCEpfB%2F2TxSB3FT61s63ERof4rf43ge5ES8kAAAABAAAAAF0jmwNyYXcAAAAA%2B4kUEk%2F7iMGR3xPcX6iU&entityId=R2IY5MAJYIEFKJ&sessionId=259-3956818-6697345,1920
,1521.15,3,122,170,"better,batch,much,than,previous,the",,https://www.amazon.co.uk/gp/customer-reviews/RPFURY4MFKBX8/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B072KSFYYG,1903
"smart,reviews,london,pack,our,unbiased,product,com,users,rating,at,consumer,helpful,toe,heel,customer,uk,fm,read,from,and,men,honest,black,find,ratings,for,socks,review,breathable",4954.12,21,260,356,"smart,toe,heel,customer,uk,fm,reviews,london,pack,and,socks,breathable,men,black,co",,https://www.amazon.co.uk/product-reviews/B0150BE59U/ref=pd_sim_193_cr_1/259-3956818-6697345?ie=UTF8&pd_rd_i=B0150BE59U&pd_rd_r=8c06e542-a1b7-11e9-b258-a17e5cd06e9c&pd_rd_w=39Jza&pd_rd_wg=q0o75&pf_rd_p=1b8636ae-4f21-4403-a813-e8849dd46de4&pf_rd_r=5J0FVCB5J1N334GJE1WK&refRID=5J0FVCB5J1N334GJE1WK,1903
"easy,flat,shop,wide,our,the,at,sheets,on,fitted,fabrics,discover,ft,supima,from,egyptian,range,and,bed,made,cotton,online,double,small,rest,arrivals,new",1673.62,8,856,130,"bed,ft,double,small,sheets",,https://www.marksandspencer.com/l/home-and-furniture/bed-linen/bed-sheets/small-double-4-ft-n-1dobdzq,1903
"marks,percale,spencer,from,buy,sheet,range,and,fitted,the,deep",5119.2,15,819,278,"fitted,percale,sheet,deep",website,https://www.marksandspencer.com/percale-deeper-fitted-sheet/p/p22319576?prevPage=plp&color=WHITE&intid=plpnav_swatch,1903
"marks,percale,spencer,from,buy,sheet,range,and,fitted,the,deep",5062.2,15,817,274,"fitted,percale,sheet,deep",website,https://www.marksandspencer.com/percale-deeper-fitted-sheet/p/p22319576?prevPage=plp&color=OCHRE&intid=plpnav_swatch,1903
"single,marks,percale,cotton,rich,spencer,from,buy,sheet,range,and,fitted,the",4303.2,5,812,242,"single,percale,cotton,rich,sheet,fitted",website,https://www.marksandspencer.com/cotton-rich-percale-bunkbed-fitted-sheet/p/p60226388?prevPage=plp&color=SOFTPINK&intid=plpnav_swatch,1903
"marks,percale,valance,spencer,from,sheet,buy,range,and,the",4421.2,1,808,245,"percale,sheet,valance",website,https://www.marksandspencer.com/percale-valance-sheet/p/p60105723?prevPage=plp,1903
"shop,in,the,at,on,any,trends,free,store,occasion,latest,order,bra,balcony,collect,and,find,padded,plunge,online,support,women,for,styles",1691.27,4,896,131,"first,bras",,https://www.marksandspencer.com/l/lingerie/bras/first-bras-n-d7vk5ZtvZtyZ1z13p12ZuaZ22ys,1903
"of,find,beauty,today,department,online,fahrenheit,shop,from,at,wide,and,more,range,our,dior,products,the",2067.72,9,617,116,"fahrenheit,beauty,dior",,https://www.debenhams.com/beauty/dior/fahrenheit,1903
"today,department,make,shop,wide,our,the,at,of,beauty,up,from,range,and,dior,more,find,online,products",10629.5,59,800,338,"dior,beauty,up,make",,https://www.debenhams.com/beauty/make-up/dior#intcmp=dior-br-spot-makeup,1903
"fields,toilette,brings,veil,mandarin,floral,illuminate,endless,unfurls,into,lilly,françois,rose,unique,sparkling,is,valley,herself,accord,centifolia,heart,happy,grasse,whirlwind,new,round,patchouli,exclusive,in,freshness,light,top,the,around,orange,demachy,partners,at,mad,throws,quality,and,never,who,these,creator,spicy,radiant,perfumer,heady,headlong,grown,harvested,swirls,wanted,full,to,its,brilliant,with,luminous,together,de,lightness,love,an,notes,of,beauty,zests,tulle,eau,miss,as,life,danced,petticoat,waltz,burst,each,it,refreshing,clear,give,year,dior,blood,may,house,by,base,ending",4276.57,9,646,159,"miss,de,toilette,eau,dior",,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_130438001399_-1,1903
"unlined,options,return,shop,cs,canova,with,this,claudia,at,backpack,haves,season,ts,must,multiple,and,apply,delivery,foldover",1006,17,472,70,"unlined,claudia,canova,backpack,foldover",product,https://www.asos.com/claudia-canova/claudia-canova-unlined-foldover-backpack/prd/11238372?clr=black&colourWayId=16322477&SearchQuery=&cid=27392,1903
"options,round,shop,including,cs,now,next,with,at,unlimited,free,ts,order,payment,multiple,and,day,apply,sunglasses,delivery,retro,svnx",1006,17,473,70,"round,retro,svnx,sunglasses",product,https://www.asos.com/7x/svnx-retro-round-sunglasses/prd/11290965?clr=green-revo&colourWayId=16330490&SearchQuery=&cid=27392,1903
"easy,options,return,wire,animal,cs,now,with,the,so,at,trends,print,free,get,latest,ts,detail,has,been,and,apply,never,shopping,online,sunglasses,delivery,buy",1006,17,473,69,"wire,sunglasses,animal,detail,print,with",product,https://www.asos.com/7x/7x-animal-print-sunglasses-with-wire-detail/prd/10900640?clr=brown&colourWayId=16271763&SearchQuery=&cid=27392,1903
"options,shop,eye,including,cs,in,now,with,streaky,next,french,at,connection,unlimited,free,cat,ts,order,payment,multiple,and,day,apply,blue,sunglasses,delivery",1006,17,475,71,"cat,sunglasses,french,connection,eye,in,streaky,blue",product,https://www.asos.com/french-connection/french-connection-cat-eye-sunglasses-in-streaky-blue/prd/12680212?clr=streaky-blue&colourWayId=16409635&SearchQuery=&cid=27392,1903
"options,body,round,shop,exclusive,bag,including,cs,now,with,next,beach,cross,contrast,at,unlimited,free,ts,order,payment,multiple,and,day,apply,large,straw,delivery,south",1006,17,475,69,"beach,body,cross,large,straw,round,contrast,exclusive,bag,south",product,https://www.asos.com/south-beach/south-beach-exclusive-large-round-straw-contrast-cross-body-bag/prd/11429867?clr=natural-black&colourWayId=16324340&SearchQuery=&cid=27392,1903
"easy,options,return,hair,pack,clips,pearl,cs,in,now,with,the,snap,so,at,trends,free,get,of,latest,ts,has,been,and,apply,never,shopping,design,shape,online,delivery,buy,jewel",1006,17,474,68,"of,design,jewel,shape,snap,pack,clips,pearl,in,and,hair",product,https://www.asos.com/asos-design/asos-design-pack-of-2-hair-clips-in-snap-shape-in-pearl-and-jewel/prd/12059297?clr=gold&colourWayId=16377242&SearchQuery=&cid=27392,1903
"table,grey,which,elegant,bedroom,oak,metal,our,with,top,offers,this,handles,effect,almost,understated,any,plenty,dressing,finished,of,space,is,contrasting,range,painted,and,decor,set,will,design,suit,classic,features,cornicing,solid,storage,neat,dark,oxford",4681.53,9,657,209,"table,grey,mirror,dressing,oak,stool,and,dark,oxford,with",,https://www.debenhams.com/webapp/wcs/stores/servlet/prod_10701_10001_321005540994_-1,1903
"shirts,orders,john,partners,over,lewis,shop,from,at,delivery,for,on,range,our,men,free",2896.5,32,747,926,"offers,shirts,john,partners,lewis,men,all",,https://www.johnlewis.com/browse/men/mens-t-shirts/save-khaki-united/all-offers/_/N-ebgZ1yzowonZ1yzvw1q,1903
